level,start_ms,header,end_ms
2,1343,وأما قوله: {وتصلحوا بين الناس} [البقرة: 224] فهو الإصلاح بينهم بالمعروف فيما لا مأثم فيه، وفيما يحبه الله دون ما يكرهه. وأما الذي ذكرنا عن السدي من أن هذه الآية نزلت قبل نزول كفارات الأيمان، فقول لا دلالة عليه من كتاب، ولا سنة، والخبر عما كان لا تدرك صحته إلا بخبر,1344
2,1344,القول في تأويل قوله تعالى: {والله سميع عليم} [البقرة: 224] يعني تعالى ذكره بذلك: والله سميع لما يقوله الحالف منكم بالله إذا حلف، فقال: والله لا أبر، ولا أتقي، ولا أصلح بين الناس، ولغير ذلك من قيلكم وأيمانكم عليم بما تقصدون وتبتغون بحلفكم ذلك الخير تريدون أم غيره،,1344
2,1344,القول في تأويل قوله تعالى: {لا يؤاخذكم الله باللغو في أيمانكم ولكن يؤاخذكم بما كسبت قلوبكم والله غفور حليم} [البقرة: 225] اختلف أهل التأويل في تأويل قوله: {لا يؤاخذكم الله باللغو في أيمانكم} [البقرة: 225] وفي معنى اللغو. فقال بعضهم في معناه: لا يؤاخذكم الله بما سبقتكم به ألسنتكم من,1358
2,1358,القول في تأويل قوله تعالى: {ولكن يؤاخذكم بما كسبت قلوبكم} [البقرة: 225] اختلف أهل التأويل في المعنى الذي أوعد الله تعالى ذكره بقوله: {ولكن يؤاخذكم بما كسبت قلوبكم} [البقرة: 225] عباده أنه مؤاخذهم به بعد إجماع جميعهم على أن معنى قوله: {بما كسبت قلوبكم} [البقرة: 225] ما تعمدت. فقال بعضهم: المعنى,1362
2,1362,القول في تأويل قوله تعالى: {والله غفور حليم} [البقرة: 225] يعني تعالى ذكره بذلك: والله غفور لعباده فيما لغوا من أيمانهم التي أخبر الله تعالى ذكره أنه لا يؤاخذهم بها، ولو شاء واخذهم بها، ولما واخذهم بها فكفروها في عاجل الدنيا بالتكفير فيه، ولو شاء واخذهم في آجل,1362
2,1362,القول في تأويل قوله تعالى: {للذين يؤلون من نسائهم تربص أربعة أشهر فإن فاءوا فإن الله غفور رحيم},1362
2,1362,يعني تعالى ذكره بقوله: {للذين يؤلون} [البقرة: 226] الذين يقسمون ألية، والألية: الحلف,1368
2,1368,القول في تأويل قوله تعالى: {فإن فاءوا فإن الله غفور رحيم} يعني تعالى ذكره بذلك: فإن رجعوا إلى ترك ما حلفوا عليه أن يفعلوه بهن من ترك جماعهن فجامعوهن وحنثوا في أيمانهم، فإن الله غفور لما كان منهم من الكذب في أيمانهم بأن لا يأتوهن ثم أتوهن، ولما سلف منهم,1374
2,1374,القول في تأويل قوله تعالى: {فإن الله غفور رحيم} [البقرة: 192] اختلف أهل التأويل في تأويل ذلك، فقال بعضهم: معنى ذلك: فإن الله غفور لكم فيما اجترمتم بفيئكم إليهن من الحنث في اليمين التي حلفتم عليهن بالله أن لا تغشوهن رحيم بكم في تخفيفه عنكم كفارة أيمانكم التي حلفتم,1376
2,1376,القول في تأويل قوله تعالى: {وإن عزموا الطلاق فإن الله سميع عليم},1391
2,1391,القول في تأويل قوله تعالى: {والمطلقات يتربصن بأنفسهن ثلاثة قروء ولا يحل لهن أن يكتمن ما خلق الله في أرحامهن إن كن يؤمن بالله واليوم الآخر وبعولتهن أحق بردهن في ذلك إن أرادوا إصلاحا ولهن مثل الذي عليهن بالمعروف وللرجال عليهن درجة والله عزيز حكيم} [البقرة: 228] يعني,1402
2,1402,القول في تأويل قوله تعالى: {ولا يحل لهن أن يكتمن ما خلق الله في أرحامهن إن كن يؤمن بالله واليوم الآخر} [البقرة: 228] اختلف أهل التأويل في تأويل ذلك، فقال بعضهم: تأويله: ولا يحل لهن، يعني للمطلقات أن يكتمن ما خلق الله في أرحامهن من الحيض إذا طلقن، حرم عليهن أن,1408
2,1408,القول في تأويل قوله تعالى: {وبعولتهن أحق بردهن في ذلك إن أرادوا,1411
2,1411,القول في تأويل قوله تعالى: {ولهن مثل الذي عليهن بالمعروف} [البقرة: 228] اختلف أهل التأويل في تأويل ذلك، فقال بعضهم: تأويله: ولهن من حسن الصحبة، والعشرة بالمعروف على أزواجهن مثل الذي عليهن لهم من الطاعة فيما أوجب الله تعالى ذكره له عليها,1412
2,1412,القول في تأويل قوله تعالى: {وللرجال عليهن درجة} [البقرة: 228] اختلف أهل التأويل في تأويل ذلك، فقال بعضهم: معنى الدرجة التي جعل الله للرجال على النساء الفضل الذي فضلهم الله عليهن في الميراث، والجهاد وما أشبه ذلك,1414
2,1414,القول في تأويل قوله تعالى: {والله عزيز حكيم} [البقرة: 228] يعني تعالى ذكره بذلك: والله عزيز في انتقامه ممن خالف أمره، وتعدى حدوده، فأتى النساء في المحيض، وجعل الله عرضة لأيمانه أن يبر، ويتقي، ويصلح بين الناس، وعضل امرأته بإيلائه، وضارها في مراجعته بعد طلاقه،,1414
2,1414,القول في تأويل قوله تعالى: الطلاق مرتان فإمساك بمعروف أو تسريح بإحسان ولا يحل لكم أن تأخذوا مما آتيتموهن شيئا إلا أن يخافا ألا يقيما حدود الله فإن خفتم ألا يقيما حدود الله فلا جناح عليهما فيما افتدت به تلك حدود الله فلا تعتدوها ومن يتعد حدود الله فأولئك,1418
2,1418,وأما قوله: {فإمساك بمعروف أو تسريح بإحسان} [البقرة: 229] فإن في تأويله وفيما عني به اختلافا بين أهل التأويل، فقال بعضهم: عنى الله تعالى ذكره بذلك الدلالة على اللازم للأزواج المطلقات اثنتين بعد مراجعتهم إياهن من التطليقة الثانية من عشرتهن بالمعروف، أو فراقهن بطلاق,1420
2,1420,القول في تأويل قوله تعالى: {ولا يحل لكم أن تأخذوا مما آتيتموهن شيئا,1428
2,1428,القول في تأويل قوله تعالى: {فإن خفتم ألا يقيما حدود الله} [البقرة: 229] اختلف أهل التأويل في تأويل قوله تعالى: {فإن خفتم ألا يقيما حدود الله} [البقرة: 229] التي إذا خيف من الزوج، والمرأة أن لا يقيماها حلت له الفدية من أجل الخوف عليهما بصنيعها، فقال بعضهم: هو استخفاف المرأة بحق,1430
2,1430,القول في تأويل قوله تعالى: {فلا جناح عليهما فيما افتدت به} [البقرة: 229] يعني قوله تعالى ذكره بذلك: فإن خفتم أيها المؤمنون ألا يقيم الزوجان ما حد الله لكل واحد منهما على صاحبه من حق، وألزمه له من فرض، وخشيتم عليهما تضييع فرض الله وتعدي حدوده في ذلك فلا جناح حينئذ,1440
2,1440,القول في تأويل قوله تعالى: {تلك حدود الله فلا تعتدوها ومن يتعد حدود الله فأولئك هم الظالمون} [البقرة: 229] يعني تعالى ذكره بذلك: تلك معالم فصوله، بين ما أحل لكم، وما حرم عليكم أيها الناس، فلا تعتدوا ما أحل لكم من الأمور التي بينها وفصلها لكم من الحلال، إلى ما حرم,1441
2,1441,القول في تأويل قوله تعالى: {فإن طلقها فلا تحل له من بعد حتى تنكح زوجا غيره فإن طلقها فلا جناح عليهما أن يتراجعا إن ظنا أن يقيما حدود الله وتلك حدود الله يبينها لقوم يعلمون} [البقرة: 230] اختلف أهل التأويل فيما دل عليه هذا القول من الله تعالى ذكره؛ فقال بعضهم: دل على,1446
